@relation out

@attribute Airline {US,AA,AS,CO,DL,B6,HA,OO,9E,OH,EV,XE,YV,UA,MQ,FL,F9,WN}
@attribute Flight numeric
@attribute AirportFrom {'PHX','LAX','SFO','ANC','LAS','SLC','DEN','ONT','FAI','BQN','PSE','HNL','BIS','IYK','EWR','BOS','MKE','GFK','OMA','GSO','LMT','SEA','MCO','TPA','DLH','MSP','FAR','MFE','MSY','VPS','BWI','MAF','LWS','RST','ALB','DSM','CHS','MSN','JAX','SAT','PNS','BHM','LIT','SAV','BNA','ICT','ECP','DHN','MGM','CAE','PWM','ACV','EKO','PHL','ATL','PDX','RIC','BTR','HRL','MYR','TUS','SBN','CAK','TVC','CLE','ORD','DAY','MFR','BTV','TLH','TYS','DFW','FLL','AUS','CHA','CMH','LRD','BRO','CRP','LAN','PVD','FWA','JFK','LGA','OKC','PIT','PBI','ORF','DCA','AEX','SYR','SHV','VLD','BDL','FAT','BZN','RDM','LFT','IPL','EAU','ERI','BUF','IAH','MCI','AGS','ABI','GRR','LBB','CLT','LEX','MBS','MOD','AMA','SGF','AZO','ABE','SWF','BGM','AVP','FNT','GSP','ATW','ITH','TUL','COS','ELP','ABQ','SMF','STL','IAD','DTW','RDU','RSW','OAK','ROC','IND','CVG','MDW','SDF','ABY','TRI','XNA','ROA','MLI','LYH','EVV','HPN','FAY','EWN','CSG','GPT','MLU','MOB','OAJ','CHO','ILM','BMI','PHF','ACY','JAN','CID','GRK','HOU','CRW','HTS','PSC','BOI','SBP','CLD','PSP','SBA','MEM','MRY','GEG','RDD','PAH','CMX','SPI','EUG','CIC','PIH','SGU','COD','MIA','MHT','GRB','FSD','SJU','AVL','BFL','RAP','DRO','PIA','OGG','SIT','TXK','RNO','DAL','SCE','MEI','MDT','FCA','SJC','KOA','PLN','SAN','GNV','HLN','GJT','CPR','FSM','CMI','GTF','HDN','ITO','MTJ','HSV','BTM','BIL','COU','MSO','SMX','TWF','ISP','GCC','LIH','LNK','DAB','SNA','MQT','LGB','CWA','LSE','BUR','ACT','MHK','MOT','IDA','SUN','GTR','MLB','SRQ','JAC','ASE','LCH','JNU','ROW','BQK','YUM','FLG','EGE','GUC','EYW','RKS','BGR','ELM','ADQ','OTZ','OTH','STT','KTN','BET','SJT','CDC','CEC','SPS','SCC','STX','OME','MKG','WRG','TYR','BRW','GGG','PSG','BKG','YAK','CLL','SAF','CYS','LWB','CDV','FLO','BLI','DBQ','TOL','UTM','PIE','ADK','ABR','TEX','MMH','GUM'}
@attribute AirportTo {'CLT','DFW','SEA','IAH','MSP','DTW','ORD','ATL','PDX','JFK','SLC','HNL','PHX','MCO','OGG','LAX','KOA','ITO','SFO','MIA','IAD','SMF','PHL','LIH','DEN','LGA','MEM','CVG','YUM','CWA','MKE','BQN','FAI','LAS','ANC','BOS','LGB','FLL','SJU','EWR','DCA','BWI','RDU','MCI','TYS','SAN','ONT','OAK','MDW','BNA','DAL','CLE','JAX','JNU','RNO','ELP','SAT','OTZ','MBS','BDL','STL','HOU','AUS','SNA','SJC','LIT','TUS','TUL','CMH','LAN','IND','AMA','CRP','PIT','RKS','FWA','TPA','PBI','JAN','DSM','ADQ','GRB','PVD','ABQ','SDF','RSW','MSY','BUR','BOI','TLH','BHM','ACV','ORF','BET','KTN','RIC','SRQ','BTR','XNA','MHT','GRR','SBN','SBA','ROA','CID','GPT','MFR','SGU','HPN','OMA','OTH','GSP','LMT','BUF','MSN','BFL','CAE','HRL','OKC','SYR','COS','BTV','CDC','SCC','DAY','SJT','TVC','ROC','ISP','MRY','SBP','MLI','MOB','CIC','SAV','FAT','EKO','GEG','ECP','LFT','SUN','HSV','SHV','CHA','CAK','BZN','MAF','GSO','MDT','PHF','ICT','AZO','RAP','CHS','CLD','MKG','VPS','PIH','ATW','AGS','PNS','BIL','SPI','FAR','CPR','PIA','SPS','TWF','LBB','ALB','CEC','DRO','GJT','GNV','RST','AVL','GRK','PSP','LEX','TRI','SGF','FSM','RDD','OME','MFE','LSE','BMI','MYR','FAY','FSD','EUG','MGM','EVV','MLB','FNT','STT','WRG','ABE','BIS','MOT','MLU','GFK','RDM','COU','LRD','PSC','MOD','PWM','ILM','ABY','CRW','TXK','BRO','BRW','EYW','DAB','ROW','ABI','EAU','TYR','MSO','FLG','CSG','VLD','DHN','OAJ','AEX','CHO','SAF','GGG','FCA','ASE','BKG','MHK','LNK','MQT','YAK','GTR','SMX','SWF','ITH','AVP','ELM','BGM','SIT','PSG','CYS','CLL','SCE','LWB','LCH','GCC','IYK','LWS','COD','HLN','BQK','GTF','DLH','BTM','EGE','IDA','JAC','HDN','MTJ','CMX','CMI','CDV','LYH','ACT','STX','IPL','PAH','HTS','MEI','BLI','ERI','EWN','FLO','ACY','DBQ','TOL','GUC','PLN','BGR','PSE','PIE','UTM','ADK','ABR','TEX','MMH','GUM'}
@attribute DayOfWeek {1,2,3,4,5,6,7}
@attribute Time numeric
@attribute Length numeric
@attribute Delay {0,1}

@data
XE,2807,EWR,RDU,2,1275,104,1
UA,593,DEN,SNA,2,1277,145,0
OO,6679,MRY,SFO,2,1279,37,1
AA,1195,DFW,AUS,2,1280,55,1
AA,1235,DFW,SNA,2,1280,190,1
AA,1270,LAX,MIA,2,1280,280,1
AA,2211,DFW,PDX,2,1280,245,0
CO,474,EWR,SJU,2,1280,237,1
F9,419,DEN,LAX,2,1280,149,1
FL,542,ATL,PHX,2,1280,270,0
FL,587,BWI,GRR,2,1280,105,1
MQ,4027,ORD,XNA,2,1280,105,1
MQ,4604,LGA,RDU,2,1280,100,1
OO,6393,SFO,PSC,2,1280,108,0
OO,6811,LAX,PDX,2,1280,141,1
OO,7805,SGU,SLC,2,1280,73,1
US,1204,DCA,SYR,2,1280,67,0
US,94,PHX,PDX,2,1280,166,1
WN,164,LAS,PHX,2,1280,60,1
WN,2991,SFO,LAX,2,1280,75,1
WN,335,SNA,SMF,2,1280,85,1
WN,3936,LAS,RNO,2,1280,75,1
WN,55,HOU,HRL,2,1280,60,1
WN,751,SJC,SAN,2,1280,75,1
XE,2024,IAH,BTR,2,1280,61,0
XE,2131,IAH,CRP,2,1280,59,0
XE,2261,IAH,AEX,2,1280,53,1
XE,2493,IAH,ICT,2,1280,100,0
XE,2515,IAH,HRL,2,1280,70,1
XE,3111,IAH,ELP,2,1280,118,1
YV,2614,CLT,EWR,2,1280,100,0
OO,6356,SFO,SLC,2,1281,98,1
CO,1587,MCO,IAH,2,1282,151,0
OO,6516,SFO,LMT,2,1282,87,0
OO,6551,ORD,CMX,2,1282,81,1
YV,7272,ORD,ROC,2,1282,92,0
EV,7096,ORD,BUF,2,1284,89,0
AA,1575,DFW,SFO,2,1285,235,1
AA,1736,SJU,MIA,2,1285,160,0
B6,11,JFK,FLL,2,1285,185,1
B6,260,LGB,FLL,2,1285,276,1
B6,29,JFK,TPA,2,1285,178,0
B6,300,LGB,IAD,2,1285,273,1
B6,90,OAK,JFK,2,1285,317,1
CO,1686,SNA,EWR,2,1285,285,0
F9,789,DEN,LAS,2,1285,113,1
MQ,3565,DFW,MKE,2,1285,125,1
MQ,3752,ORD,CLE,2,1285,75,1
MQ,3960,ORD,ROC,2,1285,100,1
OO,6748,SFO,RDD,2,1285,69,1
UA,565,SFO,LAX,2,1285,90,0
WN,1029,LAS,LAX,2,1285,65,1
WN,3331,LAS,SFO,2,1285,95,1
WN,3673,SJC,LAS,2,1285,75,1
WN,412,LAX,OAK,2,1285,75,1
WN,830,SNA,OAK,2,1285,80,1
XE,2133,IAH,COS,2,1285,140,1
XE,2654,IAH,BRO,2,1285,74,0
CO,467,IAH,SEA,2,1286,280,0
XE,5988,ORD,SDF,2,1287,73,1
UA,84,HNL,LAX,2,1288,326,1
OH,6388,JFK,BUF,2,1289,110,1
UA,54,KOA,SFO,2,1289,311,0
9E,4307,ATL,TLH,2,1290,75,1
AA,10,LAX,JFK,2,1290,305,0
AA,2537,ORD,LAS,2,1290,235,1
AA,619,ORD,LAX,2,1290,265,1
AA,880,DFW,OMA,2,1290,105,0
AS,106,ANC,SEA,2,1290,202,0
AS,127,SEA,FAI,2,1290,225,1
B6,358,BUR,JFK,2,1290,301,1
B6,510,FLL,EWR,2,1290,163,1
B6,528,MCO,EWR,2,1290,146,1
CO,209,IAH,PDX,2,1290,276,1
CO,327,SAN,EWR,2,1290,298,1
DL,1500,ATL,BOS,2,1290,149,0
DL,1557,SLC,SEA,2,1290,135,1
DL,1787,MSP,SAN,2,1290,241,1
DL,1812,ATL,ORD,2,1290,127,1
DL,1835,ATL,SLC,2,1290,257,1
DL,1837,ATL,IAH,2,1290,142,0
DL,1924,ATL,BWI,2,1290,110,1
DL,2436,MSP,BZN,2,1290,156,1
DL,2505,MSP,SFO,2,1290,253,0
DL,2569,ATL,MCO,2,1290,87,0
DL,2962,LAX,JFK,2,1290,322,1
DL,302,ATL,PHF,2,1290,99,0
EV,5345,ATL,SHV,2,1290,116,1
FL,639,BWI,DAY,2,1290,89,0
FL,817,BWI,BOS,2,1290,80,0
MQ,3035,LAX,SBA,2,1290,40,0
MQ,3639,MIA,CLT,2,1290,125,1
MQ,3669,MIA,PIT,2,1290,165,0
MQ,3699,MIA,CVG,2,1290,160,1
MQ,4175,ORD,DSM,2,1290,80,1
OH,6376,LGA,CVG,2,1290,133,0
OO,4573,SLC,SFO,2,1290,135,0
OO,4694,LAS,SLC,2,1290,84,1
OO,4763,SLC,PSP,2,1290,108,0
WN,632,MDW,DEN,2,1290,165,1
XE,2191,EWR,MHT,2,1290,69,1
XE,2338,EWR,RIC,2,1290,81,1
DL,1252,ATL,CVG,2,1291,92,1
EV,5121,ATL,OMA,2,1291,148,1
EV,5511,ATL,GPT,2,1291,84,0
OO,6353,DEN,RKS,2,1291,75,1
OO,6650,SFO,MOD,2,1292,36,0
OO,6725,DEN,PSC,2,1292,146,0
OO,6739,DEN,ELP,2,1292,99,1
DL,2667,ATL,SAN,2,1294,293,1
OO,6726,DEN,SGF,2,1294,105,1
UA,346,ORD,PIT,2,1294,85,1
9E,3796,DTW,BGR,2,1295,128,0
9E,3827,DTW,AZO,2,1295,53,0
9E,3882,ATL,HOU,2,1295,147,1
9E,3976,DTW,CAK,2,1295,63,1
9E,4076,MSP,GRB,2,1295,68,1
AA,1017,DFW,SEA,2,1295,260,0
AA,1176,MIA,BWI,2,1295,144,0
AA,1900,DFW,DCA,2,1295,155,1
AA,2160,MIA,ATL,2,1295,120,0
B6,166,PDX,JFK,2,1295,298,0
B6,515,EWR,FLL,2,1295,174,1
CO,12,HNL,LAX,2,1295,335,0
DL,1188,ATL,BDL,2,1295,137,0
DL,1251,SNA,ATL,2,1295,241,1
DL,1438,ATL,DCA,2,1295,101,0
DL,1794,ATL,PHL,2,1295,126,0
DL,1912,ATL,RIC,2,1295,96,1
DL,1953,MSP,SEA,2,1295,223,1
DL,2162,DTW,PHL,2,1295,101,0
DL,2342,ATL,EWR,2,1295,129,0
DL,2527,ATL,FLL,2,1295,114,1
DL,2981,ATL,DAB,2,1295,82,1
EV,5154,ATL,TRI,2,1295,64,1
FL,418,BWI,PWM,2,1295,83,0
MQ,3263,DFW,GRK,2,1295,50,0
MQ,3715,ORD,PHL,2,1295,110,1
OH,6299,DTW,CHS,2,1295,135,0
OH,6520,LGA,BHM,2,1295,167,0
OH,6585,DTW,IAD,2,1295,98,0
OO,4603,SLC,LAS,2,1295,90,1
OO,4689,SLC,ABQ,2,1295,103,0
OO,4859,MSP,RST,2,1295,42,1
OO,4877,MSP,BOI,2,1295,189,1
OO,6233,PDX,EUG,2,1295,36,1
OO,6276,ORD,PAH,2,1295,80,1
OO,6370,SFO,RDM,2,1295,91,0
OO,6817,SFO,CIC,2,1295,52,1
OO,6989,ORD,DLH,2,1295,87,1
WN,589,LAS,SLC,2,1295,75,1
XE,2455,EWR,PVD,2,1295,59,1
EV,5114,ATL,ROA,2,1296,83,0
EV,5495,ATL,BMI,2,1296,108,1
OO,6680,DEN,ASE,2,1297,47,0
OO,7798,SLC,COD,2,1297,92,0
UA,465,DEN,BIL,2,1297,93,0
OO,7032,DEN,MTJ,2,1298,55,1
OO,6283,IYK,LAX,2,1299,60,0
OO,6633,DEN,TUS,2,1299,115,1
UA,583,DEN,GEG,2,1299,152,0
9E,3781,DTW,GRB,2,1300,90,1
9E,4115,DTW,LAN,2,1300,45,1
AA,1069,DFW,DEN,2,1300,120,0
AA,1187,DFW,STL,2,1300,90,0
DL,1007,ATL,CAE,2,1300,64,1
DL,1054,ATL,SAV,2,1300,66,0
DL,1117,DTW,LAS,2,1300,270,0
DL,1129,ATL,ORF,2,1300,98,0
DL,1154,ATL,JFK,2,1300,138,0
DL,1312,DTW,BDL,2,1300,102,1
DL,1822,DTW,BOS,2,1300,119,0
DL,1915,ATL,PHX,2,1300,259,1
DL,2451,ATL,SDF,2,1300,86,0
DL,2522,MSP,SMF,2,1300,239,1
DL,2893,SLC,GEG,2,1300,102,1
DL,2986,ATL,LGA,2,1300,135,0
DL,370,ATL,LAX,2,1300,308,1
EV,5200,ATL,LEX,2,1300,80,0
HA,516,HNL,OGG,2,1300,37,0
OH,6638,DTW,CRW,2,1300,87,0
OO,4617,SLC,BZN,2,1300,93,1
OO,4626,SLC,PDX,2,1300,125,1
OO,4665,SLC,IDA,2,1300,62,1
OO,4883,SLC,BIL,2,1300,84,0
OO,6439,ORD,CWA,2,1300,58,1
OO,6524,PDX,RDM,2,1300,38,0
UA,258,DEN,ORD,2,1300,137,0
UA,271,DEN,ONT,2,1300,142,0
UA,419,DEN,PDX,2,1300,177,1
UA,46,OGG,LAX,2,1300,321,0
WN,1842,LAX,SFO,2,1300,75,1
WN,2545,DEN,OAK,2,1300,165,1
WN,2982,PHX,LAS,2,1300,65,1
WN,549,DEN,PHX,2,1300,120,1
WN,864,DEN,SAN,2,1300,145,1
YV,2817,LAS,PHX,2,1300,64,0
EV,5453,ATL,OKC,2,1301,141,1
OO,6704,DEN,LNK,2,1301,78,0
UA,390,DEN,EGE,2,1301,52,0
DL,1176,ATL,ROC,2,1302,129,1
OO,6565,DEN,SLC,2,1302,91,0
OO,6737,DEN,FAT,2,1302,148,1
DL,1840,LIH,LAX,2,1303,317,0
OO,6743,DEN,ICT,2,1303,75,0
UA,815,DEN,LAX,2,1303,157,1
OO,6715,DEN,MSO,2,1304,135,0
9E,3802,DTW,AVP,2,1305,89,1
9E,3804,DTW,ABE,2,1305,94,1
9E,4137,DTW,MBS,2,1305,51,0
AA,2493,DFW,LAX,2,1305,205,1
AA,403,DFW,TUS,2,1305,140,1
AA,410,MIA,BNA,2,1305,135,0
AA,785,DFW,MSY,2,1305,75,1
B6,383,LGA,FLL,2,1305,170,1
B6,712,SJU,JFK,2,1305,236,0
DL,1020,ATL,MDW,2,1305,120,1
DL,1221,DTW,MHT,2,1305,109,1
DL,1290,ATL,DTW,2,1305,128,1
DL,1448,DTW,LGA,2,1305,111,1
DL,1451,MSP,LAS,2,1305,211,1
DL,1649,ATL,SFO,2,1305,328,1
DL,1711,ATL,DFW,2,1305,152,1
DL,1944,DTW,DCA,2,1305,91,1
DL,1995,SLC,SAN,2,1305,117,1
DL,2991,SLC,SNA,2,1305,117,1
DL,300,ATL,MSP,2,1305,171,1
EV,5094,ATL,ECP,2,1305,66,0
EV,5180,DTW,ALB,2,1305,96,0
EV,5545,ATL,GNV,2,1305,73,0
MQ,3727,ORD,LIT,2,1305,110,1
MQ,4165,ORD,CMH,2,1305,70,1
OH,6344,MSP,OKC,2,1305,133,0
OH,6428,DTW,ORF,2,1305,116,0
OO,4484,LAX,SAN,2,1305,52,1
OO,4726,SLC,MFR,2,1305,117,0
OO,4748,SLC,BTM,2,1305,95,1
OO,4786,MSP,GFK,2,1305,75,0
OO,4825,SLC,MSO,2,1305,104,0
OO,6297,DEN,ABQ,2,1305,72,0
OO,6769,ORD,MKE,2,1305,38,0
OO,6827,ORD,SPI,2,1305,53,1
OO,7775,SLC,SGU,2,1305,80,0
OO,7796,SLC,SUN,2,1305,70,0
UA,423,DEN,SFO,2,1305,174,0
UA,485,DEN,SMF,2,1305,160,1
UA,509,DEN,SEA,2,1305,183,0
UA,9,DEN,SAN,2,1305,146,0
WN,2550,DEN,LAS,2,1305,120,1
WN,829,DEN,SFO,2,1305,175,1
XE,2770,EWR,BTV,2,1305,80,1
YV,7242,ORD,SBN,2,1305,42,1
DL,1155,ATL,JAX,2,1306,71,0
HA,323,HNL,LIH,2,1306,36,0
OO,6453,LAX,PHX,2,1306,72,1
OO,7050,DEN,RNO,2,1306,138,0
B6,82,SEA,JFK,2,1307,301,1
OO,6658,DEN,BOI,2,1307,122,0
OO,6957,DEN,RAP,2,1307,68,1
DL,2059,ATL,SAT,2,1308,166,1
OO,6468,DEN,CPR,2,1308,62,0
9E,3967,JFK,ALB,2,1310,95,1
9E,4077,DTW,BGM,2,1310,86,0
AA,1251,DFW,MCI,2,1310,85,0
B6,1087,JFK,CLT,2,1310,118,1
B6,1109,JFK,RDU,2,1310,103,0
CO,72,HNL,IAH,2,1310,460,1
DL,1096,ATL,STL,2,1310,110,1
DL,1266,ATL,MEM,2,1310,95,0
DL,1636,DTW,BWI,2,1310,97,1
DL,1774,ATL,MKE,2,1310,127,1
DL,1935,ATL,MSY,2,1310,106,1
DL,2179,SLC,SMF,2,1310,108,1
DL,2221,MSP,LAX,2,1310,238,1
DL,2273,ATL,MIA,2,1310,119,1
DL,2329,ATL,SEA,2,1310,332,1
DL,2999,MSP,PHX,2,1310,209,0
EV,5110,ATL,EVV,2,1310,85,0
EV,5355,DTW,ROA,2,1310,96,1
EV,5356,ATL,CHA,2,1310,49,0
EV,5394,ATL,MLI,2,1310,122,0
FL,949,BWI,ROC,2,1310,75,0
OH,6442,DTW,RIC,2,1310,103,1
OO,4452,SLC,LWS,2,1310,100,0
OO,4532,SLC,FCA,2,1310,102,0
OO,4566,SLC,RDM,2,1310,106,0
OO,4628,SLC,PSC,2,1310,100,0
OO,4752,SLC,EUG,2,1310,124,0
OO,4770,SLC,CPR,2,1310,72,0
OO,4806,MSP,BIS,2,1310,81,1
OO,6459,SFO,GEG,2,1310,121,1
XE,2977,EWR,DCA,2,1310,71,1
YV,7278,ORD,DTW,2,1310,66,0
B6,986,FLL,JFK,2,1312,157,1
DL,1298,KOA,LAX,2,1312,308,0
DL,1563,ATL,AUS,2,1312,164,0
DL,2017,ATL,DEN,2,1312,213,1
EV,5012,ATL,ICT,2,1312,140,1
OO,6538,DEN,IDA,2,1312,98,1
EV,7104,IAD,CAE,2,1313,81,1
OO,6566,DEN,HLN,2,1313,114,0
OO,6591,DEN,DRO,2,1313,62,1
B6,427,BOS,PBI,2,1314,185,1
9E,3767,MSP,TUL,2,1315,120,0
9E,3774,DTW,SWF,2,1315,102,0
9E,3954,ATL,GSP,2,1315,60,0
9E,3980,MSP,ICT,2,1315,110,0
9E,4218,DTW,SYR,2,1315,90,0
9E,4252,DTW,SCE,2,1315,84,1
AA,324,DFW,BNA,2,1315,95,0
CO,685,PDX,EWR,2,1315,304,0
DL,1038,ATL,IND,2,1315,99,1
DL,1220,DTW,MSN,2,1315,86,1
DL,1599,ATL,PIT,2,1315,109,0
DL,1603,ATL,LAS,2,1315,286,0
DL,1752,ATL,IAD,2,1315,108,1
DL,1789,ATL,MCI,2,1315,149,0
DL,2098,ATL,CMH,2,1315,100,0
DL,2197,DTW,MSP,2,1315,123,1
DL,2309,ATL,DAY,2,1315,102,0
DL,2312,SLC,ANC,2,1315,306,1
EV,4968,ATL,FAY,2,1315,75,0
EV,5093,ATL,DHN,2,1315,63,0
EV,5222,ATL,BTR,2,1315,104,0
EV,7083,ORD,DAY,2,1315,59,1
OH,6317,DTW,CLE,2,1315,62,0
OH,6484,ATL,GSO,2,1315,86,0
OO,4878,SLC,BOI,2,1315,72,1
OO,7762,SLC,EKO,2,1315,72,0
OO,7787,SLC,PIH,2,1315,65,0
OO,7804,SLC,TWF,2,1315,66,0
UA,260,IAD,MCO,2,1315,140,0
UA,533,IAD,DEN,2,1315,244,1
XE,2691,EWR,BWI,2,1315,64,1
YV,7261,IAD,CLT,2,1315,77,1
DL,1229,ATL,PBI,2,1316,110,0
OO,7051,PDX,SEA,2,1316,49,1
UA,925,IAD,LAX,2,1316,353,1
OO,6951,DEN,GJT,2,1317,53,0
OO,6956,DEN,HDN,2,1317,51,0
OO,6561,DEN,GTF,2,1318,118,1
DL,322,LAS,JFK,2,1319,292,1
9E,3715,DTW,BTV,2,1320,105,0
9E,3809,DTW,TVC,2,1320,68,1
9E,4198,DTW,ROC,2,1320,86,0
9E,4264,MSP,FSD,2,1320,65,0
AA,286,LIH,LAX,2,1320,330,1
AA,375,DFW,ELP,2,1320,100,1
AA,657,DFW,ABQ,2,1320,110,0
AS,731,SEA,ANC,2,1320,210,1
B6,713,JFK,SJU,2,1320,224,1
B6,79,JFK,MCO,2,1320,165,1
DL,1487,MSP,SLC,2,1320,176,1
DL,2041,SLC,LAX,2,1320,124,1
DL,2109,MSP,DEN,2,1320,126,0
DL,2246,HNL,SEA,2,1320,343,0
DL,2520,ATL,RSW,2,1320,106,0
EV,7118,IAD,DTW,2,1320,93,0
MQ,3535,DFW,LIT,2,1320,65,0
US,1466,SFO,PHL,2,1320,303,1
US,26,OGG,PHX,2,1320,344,0
XE,5897,IAD,CLE,2,1320,74,1
OO,6659,DEN,COS,2,1322,33,1
UA,76,HNL,SFO,2,1322,298,0
EV,7132,IAD,ROC,2,1323,73,0
UA,727,IAD,TPA,2,1323,145,1
YV,7255,IAD,ATL,2,1323,109,0
UA,68,LIH,LAX,2,1324,321,0
9E,3859,MSP,ATW,2,1325,65,0
AA,1955,DFW,PHX,2,1325,150,0
AS,871,HNL,ANC,2,1325,356,0
CO,1803,LAX,EWR,2,1325,298,1
DL,2944,MSP,RAP,2,1325,99,1
FL,338,ATL,PHL,2,1325,112,1
FL,596,ATL,ROC,2,1325,128,0
FL,79,ATL,FLL,2,1325,105,1
OO,4740,MSP,LSE,2,1325,50,1
UA,363,IAD,ORD,2,1325,133,0
UA,933,IAD,RDU,2,1325,72,0
UA,58,KOA,LAX,2,1326,319,0
US,1632,CLT,LGA,2,1326,97,0
US,1698,CLT,PVD,2,1326,108,0
EV,7089,IAD,PWM,2,1329,92,0
UA,225,IAD,SFO,2,1329,360,1
UA,36,OGG,SFO,2,1329,300,0
US,1238,CLT,SYR,2,1329,101,0
US,1458,CLT,JFK,2,1329,114,0
US,1580,CLT,PIT,2,1329,75,0
US,1704,CLT,BDL,2,1329,108,0
US,959,CLT,FLL,2,1329,115,1
YV,2830,CLT,CLE,2,1329,95,0
AA,1012,MIA,DCA,2,1330,140,0
AA,533,DFW,SAN,2,1330,190,0
AA,866,MIA,PHL,2,1330,159,0
AS,143,PDX,ANC,2,1330,237,1
CO,194,OGG,LAX,2,1330,335,1
DL,1443,SLC,RNO,2,1330,94,1
EV,7078,IAD,GSO,2,1330,59,0
EV,7084,IAD,JFK,2,1330,74,0
EV,7103,IAD,CMH,2,1330,75,0
FL,131,ATL,TPA,2,1330,82,1
FL,182,ATL,DCA,2,1330,94,1
FL,420,ATL,PNS,2,1330,75,1
FL,478,ATL,BWI,2,1330,105,1
FL,61,ATL,LAX,2,1330,320,1
FL,938,ATL,JAX,2,1330,69,1
HA,4,HNL,LAX,2,1330,325,1
MQ,4308,ORD,BNA,2,1330,85,1
UA,238,SAN,IAD,2,1330,277,0
UA,787,SFO,SAN,2,1330,91,0
US,1446,LAX,PHL,2,1330,292,1
US,154,SAN,PHL,2,1330,290,0
US,70,SEA,PHL,2,1330,297,1
YV,7251,IAD,ORF,2,1330,61,0
US,1402,CLT,IAH,2,1331,163,0
US,1586,CLT,PHL,2,1331,94,0
US,1769,CLT,RSW,2,1331,108,1
US,1780,CLT,DCA,2,1331,71,0
US,373,CLT,DFW,2,1331,163,0
XE,5894,IAD,BNA,2,1332,116,1
EV,7095,IAD,ROA,2,1333,55,0
9E,3709,JFK,BDL,2,1335,104,1
AA,1260,MIA,LGA,2,1335,160,1
AA,1831,MIA,TPA,2,1335,60,1
AA,298,HNL,LAX,2,1335,305,1
AS,70,JNU,SIT,2,1335,41,1
CO,1829,SFO,EWR,2,1335,308,1
DL,1104,HNL,SLC,2,1335,366,1
FL,144,ATL,DTW,2,1335,118,1
FL,251,ATL,FNT,2,1335,112,1
FL,400,ATL,IND,2,1335,102,1
FL,779,ATL,LAS,2,1335,284,0
FL,988,ATL,PIT,2,1335,98,1
MQ,2875,DFW,XNA,2,1335,60,0
MQ,3284,DFW,BTR,2,1335,75,0
US,1538,CLT,BOS,2,1335,120,1
US,1786,CLT,MHT,2,1335,124,0
US,1940,CLT,ALB,2,1335,112,1
US,1944,CLT,EWR,2,1335,103,0
US,66,LAS,BOS,2,1335,292,1
US,877,CLT,BWI,2,1335,79,0
US,984,CLT,MSP,2,1335,158,1
YV,2620,CLT,MDT,2,1335,89,0
B6,196,LAS,JFK,2,1337,281,1
EV,7128,IAD,ALB,2,1337,75,0
YV,7235,IAD,SYR,2,1337,71,0
UA,462,IAD,BDL,2,1338,88,0
UA,818,IAD,BOS,2,1338,93,0
US,1774,CLT,DTW,2,1339,98,0
AA,1358,ORD,BOS,2,1340,130,1
AA,1410,DFW,TUL,2,1340,55,0
AA,276,LAX,MIA,2,1340,280,0
AA,936,MIA,MCO,2,1340,55,1
AS,52,FAI,ANC,2,1340,56,0
B6,412,SAN,BOS,2,1340,309,1
B6,608,JFK,PWM,2,1340,74,1
CO,234,SEA,EWR,2,1340,296,0
DL,1558,HNL,LAX,2,1340,319,0
DL,2908,LAX,IND,2,1340,242,1
FL,237,ATL,RIC,2,1340,91,1
FL,309,ATL,DEN,2,1340,215,0
FL,318,ATL,CLT,2,1340,70,1
FL,564,ATL,BMI,2,1340,108,0
FL,793,ATL,STL,2,1340,102,0
FL,91,ATL,RDU,2,1340,77,1
US,1532,SEA,CLT,2,1340,280,1
US,1790,CLT,TPA,2,1340,97,1
US,1857,CLT,MCO,2,1340,96,1
US,1869,CLT,BNA,2,1340,78,0
US,1882,CLT,RIC,2,1340,63,0
US,1897,CLT,ATL,2,1340,67,0
US,1952,CLT,BUF,2,1340,103,0
US,942,SFO,CLT,2,1340,284,1
OO,6284,LAX,IYK,2,1344,59,1
AS,16,SEA,MIA,2,1345,335,1
B6,174,SJC,JFK,2,1345,316,1
B6,648,SFO,JFK,2,1345,318,0
CO,1510,SAN,CLE,2,1345,259,1
CO,369,LAS,EWR,2,1345,274,0
FL,109,ATL,DFW,2,1345,142,0
FL,28,ATL,MDW,2,1345,118,1
FL,440,ATL,MKE,2,1345,127,1
FL,770,LAS,ATL,2,1345,230,0
FL,847,ATL,MCO,2,1345,82,0
MQ,3251,DFW,SHV,2,1345,50,0
OO,6462,LAX,SMF,2,1345,79,1
UA,166,LAX,BOS,2,1345,330,1
US,1489,CLT,JAX,2,1345,77,0
YV,2655,CLT,MYR,2,1345,60,0
YV,2691,CLT,SDF,2,1345,89,0
YV,2927,CLT,CVG,2,1345,92,1
OO,6451,LAX,SMX,2,1346,56,1
US,1788,CLT,ORD,2,1349,123,0
AA,2495,DFW,LAX,2,1350,200,1
AA,417,DFW,AUS,2,1350,55,0
B6,30,JFK,ROC,2,1350,81,0
DL,2340,SFO,JFK,2,1350,332,1
DL,2856,SAN,JFK,2,1350,315,1
MQ,3005,LAX,SAN,2,1350,45,1
MQ,3301,DFW,SGF,2,1350,70,0
MQ,3731,ORD,MSP,2,1350,85,1
UA,505,LAX,MCO,2,1350,284,1
US,976,CLT,IAD,2,1350,85,0
OO,6412,SFO,EUG,2,1351,88,1
OO,6740,LAX,BFL,2,1351,53,1
OO,6894,LAX,RNO,2,1354,85,1
UA,263,LAX,SFO,2,1354,85,0
